DateTime	RunTime	ID	Tag	Y	Alg	NumInstances	FeatureNum	CVfold	CV_rep	MSE_val	MSE_val_sd	MSE_val_se	EVS_val	EVS_val_sd	EVS_val_se	r2_val	r2_val_sd	r2_val_se	PCC_val	PCC_val_sd	PCC_val_se	MSE_test	MSE_test_sd	MSE_test_se	EVS_test	EVS_test_sd	EVS_test_se	r2_test	r2_test_sd	r2_test_se	PCC_test	PCC_test_sd	PCC_test_se
2021-03-13 19:35:13	1943.1166243553162	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	50	5	100	0.005980777888219898	7.992230075636972e-05	7.992230075636972e-06	0.7509081068424692	0.0033273276276032937	0.00033273276276032937	0.7508981186725857	0.003328796997735142	0.0003328796997735142	0.8686117408038596	0.002036988735673956	0.00020369887356739563	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-13 20:45:13	1912.8446004390717	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	40	5	100	0.005918487621614392	8.912605078561835e-05	8.912605078561835e-06	0.7535029593910453	0.0037118967659169884	0.00037118967659169886	0.7534925341298758	0.003712137006410085	0.0003712137006410085	0.8692250769201623	0.002204171493883187	0.0002204171493883187	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-13 21:25:09	1879.5477566719055	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	30	5	100	0.005727454191451256	7.624250064431162e-05	7.624250064431162e-06	0.761460323655328	0.0031767763838323184	0.00031767763838323184	0.7614491557833561	0.0031755317957907637	0.00031755317957907637	0.8734381481838492	0.001863421413968131	0.00018634214139681308	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-13 22:07:04	2114.1560389995575	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	25	5	100	0.005765538015410706	5.451267445926133e-05	5.451267445926133e-06	0.7599538076357057	0.0022819113100410377	0.00022819113100410376	0.7598629487090011	0.0022704755163600577	0.00022704755163600578	0.8724345072635592	0.001351517778096253	0.0001351517778096253	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 07:40:51	1773.5198109149933	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	20	5	100	0.005700821633932684	6.946420289529121e-05	6.946420289529121e-06	0.7626131384845094	0.0029023475108319414	0.0002902347510831941	0.7625584128576748	0.002893212881255563	0.0002893212881255563	0.8737355120683762	0.0017197641210316059	0.00017197641210316058	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 08:17:33	2029.6056933403015	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	16	5	100	0.005520742516250177	4.3190655763130874e-05	4.3190655763130874e-06	0.7702449592560545	0.001797514238904186	0.0001797514238904186	0.7700587828498208	0.0017989087385358311	0.00017989087385358312	0.8781525374257115	0.0010412867404558568	0.00010412867404558568	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 10:44:01	2003.713743686676	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	14	5	100	0.005439456941432388	4.018309494609948e-05	4.0183094946099485e-06	0.7735790762245195	0.0016676615203588562	0.0001667661520358856	0.7734443607780318	0.0016736425822378752	0.00016736425822378752	0.8801530801162663	0.0009537717476674191	9.537717476674191e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 11:24:41	1703.8680200576782	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	12	5	100	0.005301858741523931	5.5750795418105e-05	5.5750795418105e-06	0.7803747075705533	0.0023100063908595473	0.00023100063908595473	0.7791753829134591	0.002322043768169961	0.0002322043768169961	0.8841966617986882	0.001341001811434612	0.0001341001811434612	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 12:37:18	1798.442983865738	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	11	5	100	0.005159770503662762	6.113212043667314e-05	6.113212043667314e-06	0.7859709228376515	0.0025360359234593522	0.00025360359234593525	0.785093416993178	0.0025461781886773577	0.0002546178188677358	0.8871007135899126	0.0014328030211804932	0.00014328030211804932	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 13:42:25	2038.0319666862488	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	10	5	100	0.005121304111887152	3.344015619026583e-05	3.344015619026583e-06	0.7876339230349914	0.0013877772472763524	0.00013877772472763525	0.7866955581758588	0.0013927963844444242	0.0001392796384444424	0.8880500106830924	0.0007897619146614145	7.897619146614144e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 16:53:44	1993.3344049453735	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	9	5	100	0.004938249594036757	3.3097513139918996e-05	3.3097513139918997e-06	0.7950534616371171	0.0013572982696539826	0.00013572982696539825	0.7943198548199173	0.0013785251591856985	0.00013785251591856985	0.8924478930696005	0.0007627636807739994	7.627636807739994e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 18:27:52	1998.3778550624847	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	8	5	100	0.005089739437949465	3.327077172926848e-05	3.327077172926848e-06	0.7886889364086985	0.0013871466428017557	0.00013871466428017559	0.7880102399460763	0.0013857414513419616	0.00013857414513419617	0.8886482651680455	0.000801008348652113	8.01008348652113e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 20:05:01	1984.350417137146	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	7	5	100	0.0050218078975902665	4.056154352226626e-05	4.056154352226626e-06	0.791339045830223	0.0016706226880879773	0.00016706226880879772	0.7908396167965818	0.001689405122507837	0.0001689405122507837	0.8904095096632686	0.0009402376060726476	9.402376060726476e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 20:59:08	1892.2540481090546	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	6	5	100	0.005143934748766422	3.2638015916092285e-05	3.2638015916092284e-06	0.7862442458475702	0.001353060509171938	0.0001353060509171938	0.7857529827571379	0.0013593869091019764	0.00013593869091019765	0.8880826229409087	0.0007542306298773268	7.542306298773268e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 21:47:03	2040.0023777484894	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	5	5	100	0.005136935953847194	2.8657340587137364e-05	2.8657340587137362e-06	0.7861433514148315	0.0011907937797741434	0.00011907937797741433	0.7860444854703281	0.0011935901294975399	0.00011935901294975399	0.8878183365966116	0.0006751454578228787	6.751454578228787e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 22:21:07	1839.129789352417	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	4	5	100	0.00480480777476529	3.401212281031237e-05	3.4012122810312366e-06	0.7999372179533811	0.0014193852293049153	0.00014193852293049153	0.7998777619767354	0.0014166190315603917	0.00014166190315603917	0.8954406652716412	0.0007971357567197737	7.971357567197737e-05	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-14 22:52:59	1826.0899014472961	./Processing/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	140	3	5	100	0.005644447392488619	4.482170174605222e-05	4.4821701746052225e-06	0.7650654432698955	0.001845724545181008	0.0001845724545181008	0.7649064234115833	0.001866842480679554	0.0001866842480679554	0.8756429212459907	0.0010895536659711923	0.00010895536659711923	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-16 23:31:54	5629.503409862518	./Processing/2_out_AllTraitsTab_noS.csv_RF_chem	chem	area	RF	140	1007	5	100	0.006397652848409719	8.639003731639664e-05	8.639003731639665e-06	0.7338302114851772	0.0036037311397525136	0.00036037311397525137	0.7335351035594322	0.003598180909852362	0.0003598180909852362	0.8612189464409873	0.0022171092316514937	0.00022171092316514938	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-17 09:36:21	11008.259613990784	./Processing/2_out_AllTraitsTab_allfix.csv_RF_chem	chem	area	RF	140	1928	5	100	0.006994963800937305	6.681715646218431e-05	6.6817156462184304e-06	0.7092315725484306	0.002763083254521314	0.0002763083254521314	0.7086568544766232	0.0027829622986772153	0.0002782962298677215	0.8532496897732983	0.0017512049895430138	0.0001751204989543014	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-17 12:02:54	7743.663929700851	./Processing/2_out_AllTraitsTab_allfix.csv_RF_chem	chem	area	RF	140	1024	5	100	0.0069022811702497	8.719001554696047e-05	8.719001554696048e-06	0.7130866145640844	0.00362815959566059	0.000362815959566059	0.7125171245120865	0.0036315003351811183	0.0003631500335181118	0.855480676096994	0.0023111296733478244	0.00023111296733478243	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-17 16:38:56	5079.717445135117	./Processing/2_out_AllTraitsTab_allfix.csv_RF_chem	chem	area	RF	140	512	5	100	0.006544012199758678	7.91286795809021e-05	7.91286795809021e-06	0.7282009958792008	0.0032700740981986835	0.00032700740981986834	0.7274391758302491	0.0032957423463895984	0.00032957423463895986	0.8619503632643013	0.0020251990942311724	0.00020251990942311723	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-17 21:05:50	455.8461618423462	./Analysis/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	147	51	2	3	0.01706597055777824	5.4756806761366475e-05	3.161385712363926e-05	0.4268682957816285	0.0019509606590887704	0.0011263876617032713	0.42469188370297023	0.0018458976737167954	0.001065729518816896	0.6634222433415052	0.0019077848352679698	0.0011014600881978484	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-17 21:16:48	488.87663197517395	./Analysis/2_out_AllTraitsTab.csv_RF_chem	chem	area	RF	147	51	2	3	0.017332810949121136	8.274737215095282e-05	4.7774217586086756e-05	0.4178595537566296	0.0027363773637043235	0.0015798482075390897	0.4156964713192615	0.002789483003004316	0.0016105087626844276	0.6475522649639699	0.0022891889236919083	0.001321663841319433	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-18 10:16:53	1274.1680190563202	./Analysis/RF_mature_tab.csv_RF_chem	chem	area	RF	74	1925	2	3	0.0031846670615846904	9.827165097780226e-05	5.673716414574309e-05	0.20056841020768534	0.02431251963408808	0.014036839755418815	0.1999919316534565	0.02468644669966128	0.01425272664738479	0.4497722260568943	0.028809938568785713	0.016633425788025014	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-18 11:17:07	473.8726818561554	./Analysis/RF_mature_tab.csv_RF_chem	chem	area	RF	74	17	2	3	0.002944340587422613	2.0891838882640653e-05	1.2061908802758873e-05	0.2651479625476116	0.004607625261033089	0.002660213684782374	0.2603634287829772	0.005248159178181697	0.0030300261142732084	0.5150189716828343	0.00451996732473138	0.0026096043516619753	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-18 11:30:59	507.55638790130615	./RF_R_analysis_results/RF_mature_tab.csv_RF		area	RF	74	9	2	3	0.0030406638676793167	9.26299788053867e-06	5.347994319831934e-06	0.23621701720171143	0.0023546005415843174	0.0013594292565177444	0.2361664248623778	0.002326922374679956	0.0013434492594048358	0.48734959051738685	0.0024394853267755232	0.0014084375100979906	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-18 16:01:54	5025.201864957809	./RF_R_analysis_results/RF_mature_tab.csv_RF		area	RF	74	1929	5	10	0.002806713813312892	4.875418473069931e-05	1.5417426921361274e-05	0.3025054158563004	0.011898537621998837	0.003762647971071991	0.2949361258904409	0.012247352830285786	0.003872953025141271	0.5639463211174165	0.01299319935629511	0.004108810405852619	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-19 20:32:10	481.34503984451294	./RF_R/RF_	testtag	area	RF	74	51	2	3	0.0030777218159370088	3.742812917084122e-05	2.1609140452049265e-05	0.2272709954456852	0.009317883951107777	0.005379682807449769	0.22685723899483853	0.0094021776031087	0.005428349770123479	0.4767807200914096	0.009929317499310046	0.005732694131095917	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-19 21:00:54	450.7896330356598	./RF_R/testsave	testtag	area	RF	74	9	2	3	0.0020363637486199362	7.1355040625451e-06	4.119685191314082e-06	0.49021499483909975	0.0016811239822362614	0.0009705973836852411	0.48845282804108336	0.001792482765503	0.001034890407180922	0.7037682962099527	0.0011939016414550822	0.0006892994340800279	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 04:28:48	26032.73607301712	./RF_R/mature_1545		area	RF	74	1544	5	10	0.0028143499691315704	4.6513042502293806e-05	1.4708715521146602e-05	0.3006697451580439	0.011331746666710503	0.0035834129334826118	0.2930178763064311	0.011684364037308414	0.0036949203368455206	0.5619700681915036	0.012018613938692612	0.0038006194364515944	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 08:34:38	14611.654920339584	./RF_R/mature_1236		area	RF	74	1235	5	10	0.002790325460770207	3.6408282179924576e-05	1.1513309738268198e-05	0.30643201769224104	0.009079176671059215	0.0028710877559612468	0.2990529814384528	0.009145985729536135	0.0028922146352730917	0.5669956030453295	0.00934046678671786	0.0029537149455182614	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 10:29:25	7104.825126886368	./RF_R/mature_1236		area	RF	74	1236	5	10	0.0027999439386704834	3.0142731787944525e-05	9.531968734946424e-06	0.30373200990566696	0.007399004500838565	0.0023397706640487085	0.2966367602835779	0.0075720407081932475	0.002394489517340506	0.5649800469071343	0.007391106343686221	0.0023372730474567724	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 13:28:21	9326.069923877716	./RF_R/mature_989		area	RF	74	989	5	10	0.0028146919616880693	5.097474294871161e-05	1.6119629085953634e-05	0.2962337236681964	0.012296463039244728	0.003888483036808977	0.29293196566044444	0.012805170792506055	0.004049350553178252	0.5556026656857511	0.015935297015978997	0.0050391833761778216	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 14:25:30	2973.835700035095	./RF_R/mature_792		area	RF	74	792	5	10	0.002719429050445691	3.129100213347453e-05	9.89508370109676e-06	0.3202085575040985	0.007797870212171423	0.002465903076884215	0.3168625983244946	0.007860493322957305	0.0024857062433090594	0.5855927803246839	0.00880673571271462	0.002784934360332449	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 15:20:26	2721.870057821274	./RF_R/mature_634		area	RF	74	634	5	10	0.002654179068872865	1.3778461261603665e-05	4.357132023906469e-06	0.3366800223408099	0.0033396343270972267	0.0010560851025711018	0.33325379737553423	0.0034612347116744374	0.0010945385205327414	0.6018627496193509	0.003230348148293048	0.0010215257783913396	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 16:12:27	2427.8730368614197	./RF_R/mature_500		area	RF	74	500	5	10	0.002595723485188213	2.2647313593813825e-05	7.1617093840545105e-06	0.35191978109325267	0.005485659372525214	0.0017347178085029772	0.3479382016423834	0.00568914528616684	0.0017990657043897638	0.617314980584755	0.004750516862898066	0.0015022453349795724	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 16:55:53	1945.6997199058533	./RF_R/mature_400		area	RF	74	400	5	10	0.002524028212540796	2.4783899317291538e-05	7.837357114293337e-06	0.3702535681304414	0.006074769648554185	0.0019210108350291816	0.3659484976862336	0.006225868838250093	0.001968792594233673	0.6341802491794551	0.0055561411446024495	0.0017570061018318693	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 17:43:28	1812.929337978363	./RF_R/mature_300		area	RF	74	300	5	10	0.0024131123793576597	2.8332386964336458e-05	8.959487435656698e-06	0.3979626100101124	0.006654696330394262	0.0021043997540810266	0.3938112411812269	0.007117270888501257	0.0022506786732074276	0.660128495738484	0.007456547942248405	0.0023579674979746627	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 18:40:14	1600.5012381076813	./RF_R/mature_225		area	RF	74	225	5	10	0.0023160604194209867	3.090696519623915e-05	9.773640558366867e-06	0.42060238329202193	0.007626559831573767	0.002411729977932324	0.41819129394553345	0.00776402086841493	0.002455198974526963	0.6793042346219501	0.008074809592125217	0.002553478998329092	na	na	na	na	na	na	na	na	na	na	na	na
2021-03-20 19:49:39	1515.1953239440918	./RF_R/mature_170		area	RF	74	170	5	10	0.0022471668139944978	2.3199417587045535e-05	7.33629999644315e-06	0.43861146374086973	0.00588429084044297	0.001860776147066622	0.43549779385050275	0.005827837224950558	0.001842923946355883	0.6920650589558157	0.005479937309455901	0.001732908333281561	na	na	na	na	na	na	na	na	na	na	na	na
